Category,Longitude,Latitude
5,-128.81373642044562,-74
5,-128.81373642044562,-74
5,-127.82347819477917,-84
5,-127.82347819477917,-84
5,-127.82347819477917,-84
5,-127.82347819477917,-84
5,-127.82347819477917,-84
5,-127.92988861975093,-83
5,-127.92988861975093,-83
5,-127.92988861975093,-83
5,-127.92988861975093,-83
5,-127.92988861975093,-83
5,-127.8832844483623,-82
5,-127.8832844483623,-82
5,-127.8832844483623,-82
5,-127.8832844483623,-82
5,-127.8832844483623,-82
6,-127.79535592887463,-81
6,-127.79535592887463,-81
6,-127.79535592887463,-81
6,-127.79535592887463,-81
6,-127.79535592887463,-81
6,-127.79535592887463,-81
6,-127.8371156457204,-80
6,-127.8371156457204,-80
6,-127.8371156457204,-80
6,-127.8371156457204,-80
6,-127.8371156457204,-80
6,-127.8371156457204,-80
6,-127.85554619521089,-79
6,-127.85554619521089,-79
6,-127.85554619521089,-79
6,-127.85554619521089,-79
6,-127.85554619521089,-79
6,-127.85554619521089,-79
6,-127.88075713734835,-78
6,-127.88075713734835,-78
6,-127.88075713734835,-78
6,-127.88075713734835,-78
6,-127.88075713734835,-78
6,-127.88075713734835,-78
6,-127.98789265247045,-77
6,-127.98789265247045,-77
6,-127.98789265247045,-77
6,-127.98789265247045,-77
6,-127.98789265247045,-77
6,-127.98789265247045,-77
6,-127.91178128318701,-76
6,-127.91178128318701,-76
6,-127.91178128318701,-76
6,-127.91178128318701,-76
6,-127.91178128318701,-76
6,-127.91178128318701,-76
5,-127.96991577732301,-75
5,-127.96991577732301,-75
5,-127.96991577732301,-75
5,-127.96991577732301,-75
5,-127.96991577732301,-75
5,-127.8331587453995,-74
5,-127.8331587453995,-74
5,-127.8331587453995,-74
5,-127.8331587453995,-74
5,-127.8331587453995,-74
5,-126.87453635265913,-85
5,-126.87453635265913,-85
5,-126.87453635265913,-85
5,-126.87453635265913,-85
5,-126.87453635265913,-85
5,-126.98821731161823,-84
5,-126.98821731161823,-84
5,-126.98821731161823,-84
5,-126.98821731161823,-84
5,-126.98821731161823,-84
5,-126.91217046199647,-83
5,-126.91217046199647,-83
5,-126.91217046199647,-83
5,-126.91217046199647,-83
5,-126.91217046199647,-83
5,-126.9330506244547,-82
5,-126.9330506244547,-82
5,-126.9330506244547,-82
5,-126.9330506244547,-82
5,-126.9330506244547,-82
6,-126.7552317031479,-81
6,-126.7552317031479,-81
6,-126.7552317031479,-81
6,-126.7552317031479,-81
6,-126.7552317031479,-81
6,-126.7552317031479,-81
6,-126.97624646780767,-80
6,-126.97624646780767,-80
6,-126.97624646780767,-80
6,-126.97624646780767,-80
6,-126.97624646780767,-80
6,-126.97624646780767,-80
6,-126.94963694215834,-79
6,-126.94963694215834,-79
6,-126.94963694215834,-79
6,-126.94963694215834,-79
6,-126.94963694215834,-79
6,-126.94963694215834,-79
6,-126.86657008997753,-78
6,-126.86657008997753,-78
6,-126.86657008997753,-78
6,-126.86657008997753,-78
6,-126.86657008997753,-78
6,-126.86657008997753,-78
6,-126.79772199354427,-77
6,-126.79772199354427,-77
6,-126.79772199354427,-77
6,-126.79772199354427,-77
6,-126.79772199354427,-77
6,-126.79772199354427,-77
6,-126.83844323551861,-76
6,-126.83844323551861,-76
6,-126.83844323551861,-76
6,-126.83844323551861,-76
6,-126.83844323551861,-76
6,-126.83844323551861,-76
6,-126.81808628990177,-75
6,-126.81808628990177,-75
6,-126.81808628990177,-75
6,-126.81808628990177,-75
6,-126.81808628990177,-75
6,-126.81808628990177,-75
5,-126.84799429544233,-74
5,-126.84799429544233,-74
5,-126.84799429544233,-74
5,-126.84799429544233,-74
5,-126.84799429544233,-74
5,-126.78275147575232,-73
5,-126.78275147575232,-73
5,-126.78275147575232,-73
5,-126.78275147575232,-73
5,-126.78275147575232,-73
5,-125.79538088834462,-85
5,-125.79538088834462,-85
5,-125.79538088834462,-85
5,-125.79538088834462,-85
5,-125.79538088834462,-85
5,-125.96049986289432,-84
5,-125.96049986289432,-84
5,-125.96049986289432,-84
5,-125.96049986289432,-84
5,-125.96049986289432,-84
5,-125.88803088657514,-83
5,-125.88803088657514,-83
5,-125.88803088657514,-83
5,-125.88803088657514,-83
5,-125.88803088657514,-83
6,-125.97509530252412,-82
6,-125.97509530252412,-82
6,-125.97509530252412,-82
6,-125.97509530252412,-82
6,-125.97509530252412,-82
6,-125.97509530252412,-82
6,-125.88405562385834,-81
6,-125.88405562385834,-81
6,-125.88405562385834,-81
6,-125.88405562385834,-81
6,-125.88405562385834,-81
6,-125.88405562385834,-81
6,-125.76259096206508,-80
6,-125.76259096206508,-80
6,-125.76259096206508,-80
6,-125.76259096206508,-80
6,-125.76259096206508,-80
6,-125.76259096206508,-80
6,-125.93352437253081,-79
6,-125.93352437253081,-79
6,-125.93352437253081,-79
6,-125.93352437253081,-79
6,-125.93352437253081,-79
6,-125.93352437253081,-79
7,-125.87888381363982,-78
7,-125.87888381363982,-78
7,-125.87888381363982,-78
7,-125.87888381363982,-78
7,-125.87888381363982,-78
7,-125.87888381363982,-78
7,-125.87888381363982,-78
7,-125.86413522925174,-77
7,-125.86413522925174,-77
7,-125.86413522925174,-77
7,-125.86413522925174,-77
7,-125.86413522925174,-77
7,-125.86413522925174,-77
7,-125.86413522925174,-77
6,-125.97954737207908,-76
6,-125.97954737207908,-76
6,-125.97954737207908,-76
6,-125.97954737207908,-76
6,-125.97954737207908,-76
6,-125.97954737207908,-76
6,-125.93268774237086,-75
6,-125.93268774237086,-75
6,-125.93268774237086,-75
6,-125.93268774237086,-75
6,-125.93268774237086,-75
6,-125.93268774237086,-75
6,-125.89441608339989,-74
6,-125.89441608339989,-74
6,-125.89441608339989,-74
6,-125.89441608339989,-74
6,-125.89441608339989,-74
6,-125.89441608339989,-74
5,-125.76046899896706,-73
5,-125.76046899896706,-73
5,-125.76046899896706,-73
5,-125.76046899896706,-73
5,-125.76046899896706,-73
5,-125.99410948866357,-72
5,-125.99410948866357,-72
5,-125.99410948866357,-72
5,-125.99410948866357,-72
5,-125.99410948866357,-72
5,-124.92375593033333,-85
5,-124.92375593033333,-85
5,-124.92375593033333,-85
5,-124.92375593033333,-85
5,-124.92375593033333,-85
5,-124.75527730286174,-84
5,-124.75527730286174,-84
5,-124.75527730286174,-84
5,-124.75527730286174,-84
5,-124.75527730286174,-84
5,-124.96040158707135,-83
5,-124.96040158707135,-83
5,-124.96040158707135,-83
5,-124.96040158707135,-83
5,-124.96040158707135,-83
6,-124.99513916138051,-82
6,-124.99513916138051,-82
6,-124.99513916138051,-82
6,-124.99513916138051,-82
6,-124.99513916138051,-82
6,-124.99513916138051,-82
6,-124.75787913980679,-81
6,-124.75787913980679,-81
6,-124.75787913980679,-81
6,-124.75787913980679,-81
6,-124.75787913980679,-81
6,-124.75787913980679,-81
6,-124.87408342341047,-80
6,-124.87408342341047,-80
6,-124.87408342341047,-80
6,-124.87408342341047,-80
6,-124.87408342341047,-80
6,-124.87408342341047,-80
7,-124.81586351754369,-79
7,-124.81586351754369,-79
7,-124.81586351754369,-79
7,-124.81586351754369,-79
7,-124.81586351754369,-79
7,-124.81586351754369,-79
7,-124.81586351754369,-79
7,-124.91730005415052,-78
7,-124.91730005415052,-78
7,-124.91730005415052,-78
7,-124.91730005415052,-78
7,-124.91730005415052,-78
7,-124.91730005415052,-78
7,-124.91730005415052,-78
7,-124.87621810413793,-77
7,-124.87621810413793,-77
7,-124.87621810413793,-77
7,-124.87621810413793,-77
7,-124.87621810413793,-77
7,-124.87621810413793,-77
7,-124.87621810413793,-77
7,-124.82699520324553,-76
7,-124.82699520324553,-76
7,-124.82699520324553,-76
7,-124.82699520324553,-76
7,-124.82699520324553,-76
7,-124.82699520324553,-76
7,-124.82699520324553,-76
6,-124.78891178064418,-75
6,-124.78891178064418,-75
6,-124.78891178064418,-75
6,-124.78891178064418,-75
6,-124.78891178064418,-75
6,-124.78891178064418,-75
6,-124.80499657395528,-74
6,-124.80499657395528,-74
6,-124.80499657395528,-74
6,-124.80499657395528,-74
6,-124.80499657395528,-74
6,-124.80499657395528,-74
5,-124.835960036453,-73
5,-124.835960036453,-73
5,-124.835960036453,-73
5,-124.835960036453,-73
5,-124.835960036453,-73
5,-124.89694344676934,-72
5,-124.89694344676934,-72
5,-124.89694344676934,-72
5,-124.89694344676934,-72
5,-124.89694344676934,-72
5,-123.90569007746987,-85
5,-123.90569007746987,-85
5,-123.90569007746987,-85
5,-123.90569007746987,-85
5,-123.90569007746987,-85
5,-123.78153753109564,-84
5,-123.78153753109564,-84
5,-123.78153753109564,-84
5,-123.78153753109564,-84
5,-123.78153753109564,-84
5,-123.90701396599964,-83
5,-123.90701396599964,-83
5,-123.90701396599964,-83
5,-123.90701396599964,-83
5,-123.90701396599964,-83
6,-123.99766092228849,-82
6,-123.99766092228849,-82
6,-123.99766092228849,-82
6,-123.99766092228849,-82
6,-123.99766092228849,-82
6,-123.99766092228849,-82
6,-123.87834662661825,-81
6,-123.87834662661825,-81
6,-123.87834662661825,-81
6,-123.87834662661825,-81
6,-123.87834662661825,-81
6,-123.87834662661825,-81
7,-123.81407872614473,-80
7,-123.81407872614473,-80
7,-123.81407872614473,-80
7,-123.81407872614473,-80
7,-123.81407872614473,-80
7,-123.81407872614473,-80
7,-123.81407872614473,-80
7,-123.76808995411483,-79
7,-123.76808995411483,-79
7,-123.76808995411483,-79
7,-123.76808995411483,-79
7,-123.76808995411483,-79
7,-123.76808995411483,-79
7,-123.76808995411483,-79
7,-123.76424353506894,-78
7,-123.76424353506894,-78
7,-123.76424353506894,-78
7,-123.76424353506894,-78
7,-123.76424353506894,-78
7,-123.76424353506894,-78
7,-123.76424353506894,-78
7,-123.8185711034007,-77
7,-123.8185711034007,-77
7,-123.8185711034007,-77
7,-123.8185711034007,-77
7,-123.8185711034007,-77
7,-123.8185711034007,-77
7,-123.8185711034007,-77
7,-123.80484554563098,-76
7,-123.80484554563098,-76
7,-123.80484554563098,-76
7,-123.80484554563098,-76
7,-123.80484554563098,-76
7,-123.80484554563098,-76
7,-123.80484554563098,-76
7,-123.9028772043318,-75
7,-123.9028772043318,-75
7,-123.9028772043318,-75
7,-123.9028772043318,-75
7,-123.9028772043318,-75
7,-123.9028772043318,-75
7,-123.9028772043318,-75
6,-123.89950020081402,-74
6,-123.89950020081402,-74
6,-123.89950020081402,-74
6,-123.89950020081402,-74
6,-123.89950020081402,-74
6,-123.89950020081402,-74
6,-123.90644978618423,-73
6,-123.90644978618423,-73
6,-123.90644978618423,-73
6,-123.90644978618423,-73
6,-123.90644978618423,-73
6,-123.90644978618423,-73
5,-123.95069067109532,-72
5,-123.95069067109532,-72
5,-123.95069067109532,-72
5,-123.95069067109532,-72
5,-123.95069067109532,-72
5,-123.8746207000592,-71
5,-123.8746207000592,-71
5,-123.8746207000592,-71
5,-123.8746207000592,-71
5,-123.8746207000592,-71
5,-122.94393448854274,-85
5,-122.94393448854274,-85
5,-122.94393448854274,-85
5,-122.94393448854274,-85
5,-122.94393448854274,-85
5,-122.95340531943035,-84
5,-122.95340531943035,-84
5,-122.95340531943035,-84
5,-122.95340531943035,-84
5,-122.95340531943035,-84
5,-122.8726238667398,-83
5,-122.8726238667398,-83
5,-122.8726238667398,-83
5,-122.8726238667398,-83
5,-122.8726238667398,-83
6,-122.78579682680723,-82
6,-122.78579682680723,-82
6,-122.78579682680723,-82
6,-122.78579682680723,-82
6,-122.78579682680723,-82
6,-122.78579682680723,-82
6,-122.75430428609178,-81
6,-122.75430428609178,-81
6,-122.75430428609178,-81
6,-122.75430428609178,-81
6,-122.75430428609178,-81
6,-122.75430428609178,-81
7,-122.98186771836798,-80
7,-122.98186771836798,-80
7,-122.98186771836798,-80
7,-122.98186771836798,-80
7,-122.98186771836798,-80
7,-122.98186771836798,-80
7,-122.98186771836798,-80
7,-122.80835829070205,-79
7,-122.80835829070205,-79
7,-122.80835829070205,-79
7,-122.80835829070205,-79
7,-122.80835829070205,-79
7,-122.80835829070205,-79
7,-122.80835829070205,-79
7,-122.8353834335846,-78
7,-122.8353834335846,-78
7,-122.8353834335846,-78
7,-122.8353834335846,-78
7,-122.8353834335846,-78
7,-122.8353834335846,-78
7,-122.8353834335846,-78
7,-122.97050847807142,-77
7,-122.97050847807142,-77
7,-122.97050847807142,-77
7,-122.97050847807142,-77
7,-122.97050847807142,-77
7,-122.97050847807142,-77
7,-122.97050847807142,-77
7,-122.82680416394066,-76
7,-122.82680416394066,-76
7,-122.82680416394066,-76
7,-122.82680416394066,-76
7,-122.82680416394066,-76
7,-122.82680416394066,-76
7,-122.82680416394066,-76
7,-122.83686716402853,-75
7,-122.83686716402853,-75
7,-122.83686716402853,-75
7,-122.83686716402853,-75
7,-122.83686716402853,-75
7,-122.83686716402853,-75
7,-122.83686716402853,-75
7,-122.9128698325448,-74
7,-122.9128698325448,-74
7,-122.9128698325448,-74
7,-122.9128698325448,-74
7,-122.9128698325448,-74
7,-122.9128698325448,-74
7,-122.9128698325448,-74
6,-122.98102584346425,-73
6,-122.98102584346425,-73
6,-122.98102584346425,-73
6,-122.98102584346425,-73
6,-122.98102584346425,-73
6,-122.98102584346425,-73
6,-122.90686389369347,-72
6,-122.90686389369347,-72
6,-122.90686389369347,-72
6,-122.90686389369347,-72
6,-122.90686389369347,-72
6,-122.90686389369347,-72
5,-122.8851453043572,-71
5,-122.8851453043572,-71
5,-122.8851453043572,-71
5,-122.8851453043572,-71
5,-122.8851453043572,-71
5,-121.92530271620517,-85
5,-121.92530271620517,-85
5,-121.92530271620517,-85
5,-121.92530271620517,-85
5,-121.92530271620517,-85
5,-121.9674567204734,-84
5,-121.9674567204734,-84
5,-121.9674567204734,-84
5,-121.9674567204734,-84
5,-121.9674567204734,-84
6,-121.96071565724125,-83
6,-121.96071565724125,-83
6,-121.96071565724125,-83
6,-121.96071565724125,-83
6,-121.96071565724125,-83
6,-121.96071565724125,-83
6,-121.94528021621957,-82
6,-121.94528021621957,-82
6,-121.94528021621957,-82
6,-121.94528021621957,-82
6,-121.94528021621957,-82
6,-121.94528021621957,-82
6,-121.83443734928727,-81
6,-121.83443734928727,-81
6,-121.83443734928727,-81
6,-121.83443734928727,-81
6,-121.83443734928727,-81
6,-121.83443734928727,-81
7,-121.93437522710184,-80
7,-121.93437522710184,-80
7,-121.93437522710184,-80
7,-121.93437522710184,-80
7,-121.93437522710184,-80
7,-121.93437522710184,-80
7,-121.93437522710184,-80
7,-121.78917436974744,-79
7,-121.78917436974744,-79
7,-121.78917436974744,-79
7,-121.78917436974744,-79
7,-121.78917436974744,-79
7,-121.78917436974744,-79
7,-121.78917436974744,-79
8,-121.83858931666718,-78
8,-121.83858931666718,-78
8,-121.83858931666718,-78
8,-121.83858931666718,-78
8,-121.83858931666718,-78
8,-121.83858931666718,-78
8,-121.83858931666718,-78
8,-121.83858931666718,-78
8,-121.90383272615584,-77
8,-121.90383272615584,-77
8,-121.90383272615584,-77
8,-121.90383272615584,-77
8,-121.90383272615584,-77
8,-121.90383272615584,-77
8,-121.90383272615584,-77
8,-121.90383272615584,-77
8,-121.7501083598758,-76
8,-121.7501083598758,-76
8,-121.7501083598758,-76
8,-121.7501083598758,-76
8,-121.7501083598758,-76
8,-121.7501083598758,-76
8,-121.7501083598758,-76
8,-121.7501083598758,-76
8,-121.95133058429927,-75
8,-121.95133058429927,-75
8,-121.95133058429927,-75
8,-121.95133058429927,-75
8,-121.95133058429927,-75
8,-121.95133058429927,-75
8,-121.95133058429927,-75
8,-121.95133058429927,-75
7,-121.75623224255337,-74
7,-121.75623224255337,-74
7,-121.75623224255337,-74
7,-121.75623224255337,-74
7,-121.75623224255337,-74
7,-121.75623224255337,-74
7,-121.75623224255337,-74
7,-121.86163263793992,-73
7,-121.86163263793992,-73
7,-121.86163263793992,-73
7,-121.86163263793992,-73
7,-121.86163263793992,-73
7,-121.86163263793992,-73
7,-121.86163263793992,-73
6,-121.83689048311876,-72
6,-121.83689048311876,-72
6,-121.83689048311876,-72
6,-121.83689048311876,-72
6,-121.83689048311876,-72
6,-121.83689048311876,-72
5,-121.77844953412514,-71
5,-121.77844953412514,-71
5,-121.77844953412514,-71
5,-121.77844953412514,-71
5,-121.77844953412514,-71
5,-121.9472035350228,-70
5,-121.9472035350228,-70
5,-121.9472035350228,-70
5,-121.9472035350228,-70
5,-121.9472035350228,-70
5,-120.77853378896182,-85
5,-120.77853378896182,-85
5,-120.77853378896182,-85
5,-120.77853378896182,-85
5,-120.77853378896182,-85
5,-120.82113898297833,-84
5,-120.82113898297833,-84
5,-120.82113898297833,-84
5,-120.82113898297833,-84
5,-120.82113898297833,-84
6,-120.7957561452375,-83
6,-120.7957561452375,-83
6,-120.7957561452375,-83
6,-120.7957561452375,-83
6,-120.7957561452375,-83
6,-120.7957561452375,-83
6,-120.90045053097273,-82
6,-120.90045053097273,-82
6,-120.90045053097273,-82
6,-120.90045053097273,-82
6,-120.90045053097273,-82
6,-120.90045053097273,-82
7,-120.94203551365004,-81
7,-120.94203551365004,-81
7,-120.94203551365004,-81
7,-120.94203551365004,-81
7,-120.94203551365004,-81
7,-120.94203551365004,-81
7,-120.94203551365004,-81
7,-120.79327379466385,-80
7,-120.79327379466385,-80
7,-120.79327379466385,-80
7,-120.79327379466385,-80
7,-120.79327379466385,-80
7,-120.79327379466385,-80
7,-120.79327379466385,-80
8,-120.9833649156513,-79
8,-120.9833649156513,-79
8,-120.9833649156513,-79
8,-120.9833649156513,-79
8,-120.9833649156513,-79
8,-120.9833649156513,-79
8,-120.9833649156513,-79
8,-120.9833649156513,-79
8,-120.75604300112587,-78
8,-120.75604300112587,-78
8,-120.75604300112587,-78
8,-120.75604300112587,-78
8,-120.75604300112587,-78
8,-120.75604300112587,-78
8,-120.75604300112587,-78
8,-120.75604300112587,-78
8,-120.96563418917687,-77
8,-120.96563418917687,-77
8,-120.96563418917687,-77
8,-120.96563418917687,-77
8,-120.96563418917687,-77
8,-120.96563418917687,-77
8,-120.96563418917687,-77
8,-120.96563418917687,-77
8,-120.84004485803916,-76
8,-120.84004485803916,-76
8,-120.84004485803916,-76
8,-120.84004485803916,-76
8,-120.84004485803916,-76
8,-120.84004485803916,-76
8,-120.84004485803916,-76
8,-120.84004485803916,-76
8,-120.80833672082707,-75
8,-120.80833672082707,-75
8,-120.80833672082707,-75
8,-120.80833672082707,-75
8,-120.80833672082707,-75
8,-120.80833672082707,-75
8,-120.80833672082707,-75
8,-120.80833672082707,-75
8,-120.7543933559476,-74
8,-120.7543933559476,-74
8,-120.7543933559476,-74
8,-120.7543933559476,-74
8,-120.7543933559476,-74
8,-120.7543933559476,-74
8,-120.7543933559476,-74
8,-120.7543933559476,-74
7,-120.83108157624038,-73
7,-120.83108157624038,-73
7,-120.83108157624038,-73
7,-120.83108157624038,-73
7,-120.83108157624038,-73
7,-120.83108157624038,-73
7,-120.83108157624038,-73
6,-120.97927037497283,-72
6,-120.97927037497283,-72
6,-120.97927037497283,-72
6,-120.97927037497283,-72
6,-120.97927037497283,-72
6,-120.97927037497283,-72
6,-120.79835651099943,-71
6,-120.79835651099943,-71
6,-120.79835651099943,-71
6,-120.79835651099943,-71
6,-120.79835651099943,-71
6,-120.79835651099943,-71
5,-120.89361838235658,-70
5,-120.89361838235658,-70
5,-120.89361838235658,-70
5,-120.89361838235658,-70
5,-120.89361838235658,-70
5,-119.83505762849694,-86
5,-119.83505762849694,-86
5,-119.83505762849694,-86
5,-119.83505762849694,-86
5,-119.83505762849694,-86
5,-119.7887920933486,-85
5,-119.7887920933486,-85
5,-119.7887920933486,-85
5,-119.7887920933486,-85
5,-119.7887920933486,-85
5,-119.76053800601096,-84
5,-119.76053800601096,-84
5,-119.76053800601096,-84
5,-119.76053800601096,-84
5,-119.76053800601096,-84
6,-119.81829150161103,-83
6,-119.81829150161103,-83
6,-119.81829150161103,-83
6,-119.81829150161103,-83
6,-119.81829150161103,-83
6,-119.81829150161103,-83
6,-119.81098683929035,-82
6,-119.81098683929035,-82
6,-119.81098683929035,-82
6,-119.81098683929035,-82
6,-119.81098683929035,-82
6,-119.81098683929035,-82
7,-119.89896884430482,-81
7,-119.89896884430482,-81
7,-119.89896884430482,-81
7,-119.89896884430482,-81
7,-119.89896884430482,-81
7,-119.89896884430482,-81
7,-119.89896884430482,-81
7,-119.91831598790702,-80
7,-119.91831598790702,-80
7,-119.91831598790702,-80
7,-119.91831598790702,-80
7,-119.91831598790702,-80
7,-119.91831598790702,-80
7,-119.91831598790702,-80
8,-119.76232223881578,-79
8,-119.76232223881578,-79
8,-119.76232223881578,-79
8,-119.76232223881578,-79
8,-119.76232223881578,-79
8,-119.76232223881578,-79
8,-119.76232223881578,-79
8,-119.76232223881578,-79
8,-119.88872820270956,-78
8,-119.88872820270956,-78
8,-119.88872820270956,-78
8,-119.88872820270956,-78
8,-119.88872820270956,-78
8,-119.88872820270956,-78
8,-119.88872820270956,-78
8,-119.88872820270956,-78
8,-119.97561189232331,-77
8,-119.97561189232331,-77
8,-119.97561189232331,-77
8,-119.97561189232331,-77
8,-119.97561189232331,-77
8,-119.97561189232331,-77
8,-119.97561189232331,-77
8,-119.97561189232331,-77
8,-119.75186146933606,-76
8,-119.75186146933606,-76
8,-119.75186146933606,-76
8,-119.75186146933606,-76
8,-119.75186146933606,-76
8,-119.75186146933606,-76
8,-119.75186146933606,-76
8,-119.75186146933606,-76
8,-119.85334130281694,-75
8,-119.85334130281694,-75
8,-119.85334130281694,-75
8,-119.85334130281694,-75
8,-119.85334130281694,-75
8,-119.85334130281694,-75
8,-119.85334130281694,-75
8,-119.85334130281694,-75
8,-119.99551630644068,-74
8,-119.99551630644068,-74
8,-119.99551630644068,-74
8,-119.99551630644068,-74
8,-119.99551630644068,-74
8,-119.99551630644068,-74
8,-119.99551630644068,-74
8,-119.99551630644068,-74
7,-119.7567747846042,-73
7,-119.7567747846042,-73
7,-119.7567747846042,-73
7,-119.7567747846042,-73
7,-119.7567747846042,-73
7,-119.7567747846042,-73
7,-119.7567747846042,-73
7,-119.95016121542251,-72
7,-119.95016121542251,-72
7,-119.95016121542251,-72
7,-119.95016121542251,-72
7,-119.95016121542251,-72
7,-119.95016121542251,-72
7,-119.95016121542251,-72
6,-119.9763966064233,-71
6,-119.9763966064233,-71
6,-119.9763966064233,-71
6,-119.9763966064233,-71
6,-119.9763966064233,-71
6,-119.9763966064233,-71
5,-119.84111824035162,-70
5,-119.84111824035162,-70
5,-119.84111824035162,-70
5,-119.84111824035162,-70
5,-119.84111824035162,-70
5,-119.78489440664077,-69
5,-119.78489440664077,-69
